"";"route_n";"next_stop_dist";"name";"bus";"tram";"trolley";"minibus";"lat";"lon";"Широта.(МСК-61)";"Долгота.(МСК-61)";"n_bus";"n_tram";"n_trolley";"n_minibus";"n_all";"NA"
"109012";"90а";407,344472266779;"ул. Текучева";"21, 99, 90, 90а, 78, 6, 27, 35, 35а, 47, 51, 58, 61, 2";NA;NA;"99, 21, 6, 11, 38, 43, 44, 47, 58, 90, 78";47,23349;39,7015;423041,709520378;2203045,46180448;14;0;0;11;25;57
"53512";"90а";196,911976364627;"пл. Комсомольская";"78, 6, 21, 27, 35, 35а, 47, 51, 2, 61, 90, 90а, 99, 58";NA;NA;"58, 6, 11, 21, 23, 38, 43, 44, 99, 90, 78, 47";47,23698;39,69988;423431,721097471;2202929,17436017;14;0;0;12;26;26
"29210";"90а";1118,6021563851;"Комсомольский парк";"99, 6, 21, 27, 35, 35а, 47, 58, 78, 90, 2, 90а";NA;NA;"99, 11, 21, 23, 38, 43, 44, 47, 58, 78, 90, 6";47,23868;39,69916;423621,612930724;2202877,76882503;12;0;0;12;24;12
"68910";"90а";NA;"РГУПС";"99, 6, 21, 27, 35, 35а, 47, 58, 78, 90, 2, 90а";NA;NA;"99, 11, 21, 23, 38, 43, 44, 47, 58, 78, 90, 6";47,24862;39,69699;424729,383866054;2202731,69036906;12;0;0;12;24;37
"11583";"92a";492,321661937672;"Центральный рынок";"99, 92a, 77, 46, 1";NA;NA;NA;47,21824;39,71289;421332,21094577;2203880,33719286;5;0;0;0;5;72
"10964";"92a";187,570299705484;"ул. Темерницкая";"92a, 77, 65, 46, 1";NA;"6";"92, 83, 65";47,22014;39,71877;421536,205649529;2204329,13692748;5;0;1;3;9;65
"55412";"92a";168,13368313904;"пл. Советов";"99, 92a, 90а, 90, 78, 77, 65, 58, 47, 46, 35а, 35, 33, 1";NA;"6";NA;47,22181;39,7191;421721,459709701;2204357,13961722;14;0;1;0;15;31
"86312";"92a";397,7006945924;"ул. Б. Садовая";"83, 22, 33, 42, 42а, 45, 46, 49, 5, 77, 1, 92a, 65";NA;"6";"45, 49, 65, 77, 83, 92";47,2232;39,71823;421877,058286447;2204293,75186761;13;0;1;6;20;51
"98012";"92a";333,599433162916;"ул. М. Горького";"65, 1, 5, 22, 33, 42, 42а, 45, 49, 77, 83, 92a, 46";NA;"6";"92, 45, 49, 65, 77, 83";47,22783;39,71625;422394,223266584;2204152,15088089;13;0;1;6;20;60
"96712";"92a";246,244647204803;"ул. Лермонтовская";"90а, 33, 35, 35а, 46, 47, 58, 65, 77, 1, 90, 92a, 99, 78";NA;"6";"47, 49, 65, 77, 83, 92";47,2317;39,71487;422826,161816403;2204054,63739031;14;0;1;6;21;59
"115512";"92a";498,725637373487;"ЦГБ";"77, 5, 22, 33, 42, 42а, 45, 46, 1, 65, 83, 92a, 49";NA;"6";"45, 49, 65, 77, 83, 92";47,23437;39,71341;423124,793064653;2203948,91037132;13;0;1;6;20;70
"37512";"92a";730,945363576955;"Общежитие РИСИ";"99, 46, 47, 58, 65, 77, 78, 90, 90а, 35а, 92a, 35, 1, 33";NA;"6";"47, 49, 65, 77, 83, 92, 25";47,23933;39,71357;423676,015756019;2203970,0009786;14;0;1;7;22;18
"110512";"92a";286,451146825411;"ул. Турмалиновская";"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65";NA;"6";"25, 45, 49, 65, 77, 83, 92";47,24611;39,7129;424430,597831553;2203931,54856572;13;0;1;7;21;66
"54212";"92a";183,188429835169;"пл. Ленина";"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65";NA;"6";"25, 45, 49, 65, 77, 83, 92";47,24868;39,71271;424716,548171288;2203921,81909029;13;0;1;7;21;29
"54310";"92a";506,601971957443;"пл. Ленина";"92a, 46, 47, 63, 65, 77, 78, 90, 90а, 18л, 33";NA;"6";"47, 56, 63, 65, 66, 77, 83, 92, 25";47,25032;39,71291;424898,626247647;2203939,92903956;11;0;1;9;21;30
"8949";"92a";173,886478937099;"ул. Герасименко";"92a, 22, 33, 45, 46, 63, 65, 77, 18п, 83";NA;"6";"45, 56, 63, 65, 66, 77, 83, 92, 25";47,25467;39,71488;425379,804506779;2204096,92058985;10;0;1;9;20;54
"89510";"92a";440,465422259162;"ул. Герасименко";"65, 18л, 33, 46, 63, 77, 78, 90, 90а, 92a, 47";NA;"6";"63, 65, 25, 47, 56, 92, 83, 77, 66";47,25606;39,71593;425533,043862274;2204178,9089394;11;0;1;9;21;55
"82714";"92a";536,043804817289;"ТРЦ ""Горизонт""";"45, 2, 18л, 21, 33, 46, 47, 63, 65, 78, 90, 90а, 92a, 77, 22";NA;"6";"25, 63, 65, 66, 77, 83, 90, 92, 45, 21, 56, 47";47,26037;39,71823;426009,376254103;2204360,77004764;15;0;1;12;28;50
"102014";"92a";155,576750919637;"ул. Нариманова";"18п, 83, 92a, 77, 90а, 2, 21, 22, 33, 45, 46, 47, 63, 65, 90";NA;"6";"90, 47, 21, 25, 45, 56, 63, 65, 66, 83, 92, 77";47,26493;39,72051;426513,532179374;2204541,53999504;15;0;1;12;28;62
"102213";"92a";498,978224812249;"ул. Нариманова";"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 78, 90, 18л, 90а";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21";47,26617;39,72146;426650,22397021;2204615,66480817;14;0;1;12;27;63
"110710";"92a";318,186849317265;"ул. Фурмановская";"92a, 21, 33, 45, 46, 47, 63, 65, 77, 18л, 78";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,27162;39,72067;427257,089968804;2204565,69256675;11;0;1;10;22;68
"9209";"92a";766,115552615599;"ул. Евдокимова";"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п";NA;"6";"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,27409;39,71819;427534,73188221;2204382,49112536;10;0;1;11;22;57
"7779";"92a";424,408207884451;"Северный рынок";"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п";NA;"6";"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,28131;39,71649;428339,497805821;2204266,90440059;10;0;1;11;22;47
"5845";"92a";344,94915416927;"Поликлиника №16";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,28503;39,71554;428754,234350169;2204201,75870926;6;0;1;8;15;33
"1425";"92a";291,855206468818;"бул. Комарова";"92a, 78, 65, 63, 33, 18л";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,2882;39,71521;429107,062929142;2204182,52789439;6;0;1;8;15;9
"11795";"92a";212,620227414612;"Шаталова";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,292;39,71387;429531,175427034;2204088,04461865;6;0;1;8;15;74
"5405";"92a";167,59889120901;"пл. Королева";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,29425;39,71337;429781,933939733;2204054,30081026;6;0;1;8;15;28
"6352";"92a";534,350598643233;"пр. Королева";"92a, 78, 18п";NA;NA;"95, 79, 78, 56, 44, 38, 29, 25, 23";47,29567;39,71509;429937,683322961;2204186,96355201;3;0;0;9;12;38
"8884";"92a";453,256408057457;"ул. Вологодская";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29712;39,72211;430090,270397567;2204720,52262388;5;0;0;9;14;53
"5974";"92a";518,467511219671;"пос. Мясникован";"92a, 83, 78, 33, 18п";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29582;39,72776;429938,84379946;2205145,51455113;5;0;0;9;14;36
"6984";"92a";448,404957416208;"р-к ""Нижний Темерник""";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29207;39,73245;429516,235600976;2205493,54594404;5;0;0;9;14;41
"3133";"92a";463,913214752822;"Лестница";"92a, 89, 54, 18л";NA;NA;"95, 79, 44, 29";47,29;39,73768;429279,76899191;2205885,4607937;4;0;0;4;8;14
"11873";"92a";332,885952553523;"Школа";"92a, 89, 54, 18л";NA;NA;"95, 79, 44, 29";47,28665;39,74293;428901,001630802;2206276,65513525;4;0;0;4;8;76
"4503";"92a";389,908530878103;"пер. Обский";"92a, 89, 54, 18л";NA;NA;"95, 79, 44, 29";47,285;39,74742;428712,168790213;2206613,4012347;4;0;0;4;8;24
"473";"92a";174,187361759917;"пер. Сальский";"92a";NA;NA;"29";47,28392;39,7524;428586,139442351;2206988,23852086;1;0;0;1;2;25
"4155";"92a";219,557096354312;"пер. Днепровский";"92a, 90а, 89, 54, 22, 18п";NA;NA;"95, 92, 90, 79, 44";47,28352;39,75463;428539,008195955;2207156,23886759;6;0;0;5;11;22
"4142";"92a";328,462817370873;"пер. Днепровский";"92a, 69a, 22";NA;NA;NA;47,28304;39,75745;428482,285743079;2207368,73655982;3;0;0;0;3;21
"3823";"92a";230,442480632001;"Пединститут";"22, 92a, 90а, 69";NA;NA;NA;47,2861;39,75715;428822,836339498;2207351,3921619;4;0;0;0;4;20
"5853";"92a";508,824757814694;"Поликлиника №4";"92a, 90а, 69a, 22";NA;NA;NA;47,28886;39,75735;429129,439847774;2207371,34773393;4;0;0;0;4;34
"1663";"92a";542,141000932165;"Гаражи";"92a, 90а, 69a, 22";NA;NA;NA;47,29353;39,75738;429648,589158925;2207381,78312763;4;0;0;0;4;11
