"";"route_n";"next_stop_dist";"name";"bus";"tram";"trolley";"minibus";"lat";"lon";"Широта.(МСК-61)";"Долгота.(МСК-61)";"n_bus";"n_tram";"n_trolley";"n_minibus";"n_all";"NA"
"8946";"77";173,8865;"ул. Герасименко";"92a, 22, 33, 45, 46, 63, 65, 77, 18п, 83";NA;"6";"45, 56, 63, 65, 66, 77, 83, 92, 25";47,25467;39,71488;425379,8;2204097;10;0;1;9;20;19
"8956";"77";440,4654;"ул. Герасименко";"65, 18л, 33, 46, 63, 77, 78, 90, 90а, 92a, 47";NA;"6";"63, 65, 25, 47, 56, 92, 83, 77, 66";47,25606;39,71593;425533;2204179;11;0;1;9;21;20
"8278";"77";536,0438;"ТРЦ ""Горизонт""";"45, 2, 18л, 21, 33, 46, 47, 63, 65, 78, 90, 90а, 92a, 77, 22";NA;"6";"25, 63, 65, 66, 77, 83, 90, 92, 45, 21, 56, 47";47,26037;39,71823;426009,4;2204361;15;0;1;12;28;16
"10208";"77";155,5768;"ул. Нариманова";"18п, 83, 92a, 77, 90а, 2, 21, 22, 33, 45, 46, 47, 63, 65, 90";NA;"6";"90, 47, 21, 25, 45, 56, 63, 65, 66, 83, 92, 77";47,26493;39,72051;426513,5;2204542;15;0;1;12;28;29
"10228";"77";498,9782;"ул. Нариманова";"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 78, 90, 18л, 90а";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21";47,26617;39,72146;426650,2;2204616;14;0;1;12;27;30
"11078";"77";318,1868;"ул. Фурмановская";"92a, 21, 33, 45, 46, 47, 63, 65, 77, 18л, 78";NA;"6";"25, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,27162;39,72067;427257,1;2204566;11;0;1;10;22;36
"9209";"77";766,1156;"ул. Евдокимова";"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п";NA;"6";"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,27409;39,71819;427534,7;2204382;10;0;1;11;22;24
"7779";"77";421,5504;"Северный рынок";"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п";NA;"6";"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21";47,28131;39,71649;428339,5;2204267;10;0;1;11;22;14
"1468";"77";115,6891;"бул. Новоселов";"45, 47, 77, 94, 21";NA;NA;"30, 11, 21, 95, 44, 45, 47, 66, 77, 94, 19";47,28298;39,71148;428531,3;2203891;5;0;0;11;16;3
"5179";"77";504,5601;"пл. Борко";"45, 47, 77, 96, 21";NA;NA;"38, 11, 19, 30, 96, 44, 45, 47, 66, 77, 95, 21";47,28259;39,71006;428489,7;2203783;5;0;0;12;17;6
"9109";"77";428,4034;"ул. Добровольского";"45, 46, 47, 77, 94, 21";NA;NA;"30, 11, 21, 95, 38, 44, 45, 47, 66, 77, 94, 19";47,28595;39,70533;428869,1;2203431;6;0;0;12;18;22
"1458";"77";384,2573;"бул. Комарова";"45, 46, 47, 77, 94, 21";NA;NA;"38, 11, 21, 95, 44, 45, 47, 66, 77, 94, 19";47,29004;39,70373;429325,8;2203317;6;0;0;11;17;2
"5228";"77";337,4525;"пл. Добровольского";"45, 46, 47, 77, 96, 21";NA;NA;"38, 11, 21, 96, 44, 45, 47, 66, 77, 95, 19";47,29356;39,7027;429718,4;2203246;6;0;0;11;17;7
"703";"77";288,5828;"РМПАТП-6";"77";NA;NA;"95, 77";47,29734;39,70184;430139,7;2203188;1;0;0;2;3;12
"1035";"77";NA;"ул. Орбитальная, 20";NA;NA;NA;"77";47,29946;39,70404;430372,7;2203358;0;0;0;1;1;32
"9183";"78";398,355;"ул. Думенко,15";NA;NA;NA;"83, 78, 56, 25, 23";47,30006;39,75083;430382,4;2206898;0;0;0;5;5;47
"6963";"78";378,9624;"р-к ""Верхний Темерник""";"69a, 69, 54";NA;NA;"83, 78, 56, 25, 23";47,30082;39,74539;430473,4;2206488;3;0;0;5;8;35
"10073";"78";222,1517;"ул. Миронова";"89, 83, 78, 33";NA;NA;"83, 78, 56, 25, 23";47,29757;39,74367;430114,1;2206352;4;0;0;5;9;57
"10093";"78";311,1744;"ул. Миронова";"89, 83, 78, 33";NA;NA;"83, 78, 56, 25, 23";47,29814;39,74085;430180,9;2206140;4;0;0;5;9;59
"9623";"78";369,3823;"ул. Лелюшенко";"89, 83, 78, 54, 33";NA;NA;"83, 78, 56, 25, 23";47,29657;39,73709;430010,9;2205853;5;0;0;5;10;51
"7283";"78";185,5513;"Рынок ""Геркулес""";"89, 83, 78, 54, 33";NA;NA;"83, 78, 56, 25, 23";47,29298;39,73483;429614,5;2205675;5;0;0;5;10;38
"6985";"78";536,7827;"р-к ""Нижний Темерник""";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29207;39,73245;429516,2;2205494;5;0;0;9;14;37
"5975";"78";450,4402;"пос. Мясникован";"92a, 83, 78, 33, 18п";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29582;39,72776;429938,8;2205146;5;0;0;9;14;22
"8876";"78";534,3506;"ул. Вологодская";"92a, 83, 78, 33, 18п";NA;NA;"95, 83, 79, 78, 56, 44, 38, 29, 25, 23";47,29707;39,72186;430085;2204702;5;0;0;10;15;44
"6365";"78";387,442;"пр. Королева";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29539;39,71482;429906,9;2204166;5;0;0;9;14;25
"6382";"78";385,2368;"пр. Королева, 15";"83, 18п, 18л";NA;NA;"79, 78, 38, 23";47,2948;39,70924;429848,2;2203743;3;0;0;4;7;27
"5252";"78";204,8308;"пл. Добровольского";"83, 18п, 18л";NA;NA;"79, 78, 38, 23";47,29501;39,7039;429878,1;2203339;3;0;0;4;7;19
"11458";"78";591,2317;"Фабрика ""Малыш""";"45, 47, 78, 94, 21";NA;NA;"23, 11, 21, 94, 44, 45, 47, 66, 78, 79, 19";47,29519;39,7012;429901,5;2203136;5;0;0;11;16;64
"6393";"78";1020,501;"пр. Королева, 4";"94, 78, 18п, 18л";NA;NA;"94, 79, 78, 44, 23, 11";47,29158;39,69491;429508;2202653;4;0;0;6;10;28
"7753";"78";367,3941;"Свято-Иверский женский монастырь";NA;NA;NA;"78, 44, 23, 11";47,28242;39,69437;428490,3;2202595;0;0;0;4;4;40
"2953";"78";458,7388;"Котельная";"94, 78, 18п, 18л";NA;NA;"94, 78, 44, 23, 11";47,28273;39,6889;428531,7;2202182;4;0;0;5;9;8
"3563";"78";394,6547;"Неклиновская";"94, 78, 27";NA;NA;"94, 78, 44, 23, 11";47,28055;39,68346;428296,1;2201767;3;0;0;5;8;9
"4233";"78";349,9029;"пер. Изыскательский";"94, 78, 27";NA;NA;"94, 78, 44, 23, 11";47,27667;39,6859;427861,7;2201944;3;0;0;5;8;12
"4643";"78";383,0564;"пер. Радиаторный";"94, 78, 27";NA;NA;"94, 78, 44, 23, 11";47,2731;39,68577;427465;2201928;3;0;0;5;8;14
"997";"78";180,7213;"АТП-3";"96, 83, 27";NA;NA;"96, 78, 44, 23, 11";47,26976;39,68455;427095,2;2201829;3;0;0;5;8;2
"984";"78";338,4899;"АТП-3";"94, 78, 27";NA;NA;"94, 78, 44, 23, 11";47,26823;39,68375;426926,1;2201766;3;0;0;5;8;1
"9354";"78";418,9791;"ул. Иловайская";"96, 83, 27";NA;NA;"96, 78, 44, 43, 23, 11";47,26523;39,68267;426594;2201678;3;0;0;6;9;48
"9555";"78";392,0389;"ул. Куликовская";"99, 96, 83, 49, 1";NA;NA;"99, 96, 78, 49, 44, 43, 14, 11";47,26192;39,68531;426222,6;2201872;5;0;0;8;13;50
"5106";"78";784,3271;"пл. 2-й Пятилетки";"99, 96, 83, 49, 27, 1";NA;NA;"99, 96, 78, 49, 44, 43, 23, 14, 11";47,25991;39,69011;425993,1;2202232;6;0;0;9;15;17
"11126";"78";356,44;"ул. Цезаря Куникова";"99, 94, 78, 49, 27, 1";NA;NA;"99, 94, 78, 49, 44, 43, 23, 14, 11";47,25344;39,69422;425268,7;2202531;6;0;0;9;15;62
"6919";"78";354,4594;"РГУПС";"2, 21, 22, 27, 45, 49, 83, 96, 99, 1";NA;NA;"21, 14, 99, 23, 38, 43, 44, 45, 49, 78, 90, 96, 11";47,2517;39,69818;425070,3;2202827;10;0;0;13;23;33
"6899";"78";58,20818;"РГУПС";"99, 6, 21, 27, 35, 35а, 47, 58, 78, 90, 2, 90а";NA;NA;"99, 11, 21, 23, 38, 43, 44, 47, 58, 78, 90, 6";47,24862;39,69699;424729,4;2202732;12;0;0;12;24;32
"11809";"78";656,9262;"Шеболдаева";"6, 5, 2, 27, 42, 42а, 45, 49, 83, 21, 22";NA;NA;"43, 6, 11, 21, 38, 44, 45, 58, 78, 90, 99, 23";47,24811;39,69716;424672,5;2202744;11;0;0;12;23;67
"3979";"78";558,9752;"пер. Боевой";"2, 21, 22, 27, 45, 49, 83, 96, 99, 1";NA;NA;"21, 14, 99, 23, 38, 43, 44, 45, 49, 78, 90, 96, 11";47,25298;39,70207;425207,8;2203124;10;0;0;13;23;11
"11136";"78";2015,05;"ул. Цезаря Куникова";"49, 27, 1, 99, 96, 83";NA;NA;"99, 96, 78, 49, 44, 43, 23, 14, 11";47,25673;39,69715;425630,8;2202759;6;0;0;9;15;63
"2929";"78";89,46101;"Комсомольский парк";"99, 6, 21, 27, 35, 35а, 47, 58, 78, 90, 2, 90а";NA;NA;"99, 11, 21, 23, 38, 43, 44, 47, 58, 78, 90, 6";47,23868;39,69916;423621,6;2202878;12;0;0;12;24;5
"5369";"78";163,1261;"пл. Комсомольская";"51";NA;NA;"99, 90, 78, 58, 45, 44, 43, 38, 23, 21, 11, 6";47,23842;39,70028;423591,3;2202962;1;0;0;12;13;21
"5359";"78";320,1939;"пл. Комсомольская";"78, 6, 21, 27, 35, 35а, 47, 51, 2, 61, 90, 90а, 99, 58";NA;NA;"58, 6, 11, 21, 23, 38, 43, 44, 99, 90, 78, 47";47,23698;39,69988;423431,7;2202929;14;0;0;12;26;20
"10908";"78";378,4426;"ул. Текучева";"21, 99, 90, 90а, 78, 6, 27, 35, 35а, 47, 51, 58, 61, 2";NA;NA;"99, 21, 6, 11, 38, 43, 44, 47, 58, 90, 78";47,23349;39,7015;423041,7;2203045;14;0;0;11;25;60
"9949";"78";498,4065;"ул. Малюгиной";"83, 5, 6, 9, 21, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60";NA;NA;"99, 6, 11, 12, 21, 38, 43, 44, 45, 58, 78, 90";47,22975;39,70346;422623,5;2203187;15;0;0;12;27;55
"9878";"78";519,8883;"ул. Максима Горького";"83, 5, 6, 9, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60";NA;NA;"99, 6, 11, 12, 38, 43, 44, 45, 58, 78, 90";47,22512;39,70555;422106,2;2203337;14;0;0;11;25;53
"8618";"78";109,4697;"ул. Б. Садовая";"83, 5, 6, 9, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60";NA;NA;"99, 6, 11, 12, 38, 43, 44, 45, 58, 78, 90";47,22066;39,70759;421607,8;2203483;14;0;0;11;25;43
"2939";"78";133,2491;"Консерватория";"61, 6, 9, 27, 33, 35, 35а, 47, 51, 2, 60, 75, 90, 90а, 99, 78, 58";NA;NA;"12, 44, 43, 58, 78, 90, 99, 20, 11, 6, 47, 38";47,21968;39,70771;421498,7;2203491;17;0;0;12;29;6
"2237";"78";325,565;"Дом обуви";NA;NA;NA;"99, 90, 78, 58, 45, 44, 43, 38, 11, 6";47,21861;39,7085;421378,8;2203548;0;0;0;10;10;4
"11696";"78";242,4245;"Центральный рынок";NA;NA;NA;"11, 6, 99, 90, 78, 58, 45, 43, 38";47,21567;39,70964;421050,5;2203630;0;0;0;9;9;65
"8163";"78";1234,609;"Супермаркет ""Тихий Дон""";NA;NA;NA;"99, 90, 78, 58, 38, 6";47,21341;39,70967;420799,2;2203628;0;0;0;6;6;41
"6738";"78";227,4913;"Пригородный ЖДВ";"3а, 7, 31, 33, 39, 70, 80, 3";NA;"22, 1, 2, 9";"55, 20, 38, 52, 58, 59, 67, 78, 90, 98, 99, 40";47,21788;39,69462;421314,9;2202496;8;0;4;12;24;31
"1821";"78";NA;"Главный автовокзал";"33, 3";NA;"22, 9, 1";"78, 20";47,21979;39,69355;421528,6;2202418;2;0;3;2;7;3
"5333";"79";553,58;"пл. К. Маркса";"98, 67, 54, 7";NA;"1, 9";"95, 79, 66, 24, 19";47,23153;39,76161;422750,8;2207594;4;0;2;5;11;19
"11173";"79";335,9452;"ул. Ченцова";"98, 67, 54, 7, 3а, 3";NA;"9, 1";"95, 79, 66, 24, 19";47,23705;39,75931;423367,2;2207429;6;0;2;5;13;51
"6673";"79";334,6029;"пр. Шолохова";"98, 67, 54, 7, 3а, 3";NA;"9, 1";"95, 79, 66, 24, 19";47,24041;39,75793;423742,4;2207331;6;0;2;5;13;30
"6708";"79";289,6132;"Пригородный автовокзал";"3а, 7, 54, 67, 98, 3";NA;"9, 1, 5";"59, 19, 24, 29, 52, 66, 67, 79, 88, 93, 95, 40";47,24182;39,76184;423894,5;2207629;6;0;3;12;21;31
"6718";"79";79,93933;"Пригородный автовокзал";"3, 54, 67, 98, 3а, 7";NA;"1, 5, 9";"67, 19, 24, 29, 40, 52, 66, 79, 88, 93, 95, 59";47,24322;39,76507;424046,3;2207876;6;0;3;12;21;32
"6476";"79";743,2864;"пр. Сельмаш";"54, 3а, 3";NA;"5";"79, 66, 59, 40, 29, 24, 19";47,2439;39,76541;424121,5;2207903;3;0;1;7;11;28
"2096";"79";150,6695;"ДК ""Ростсельмаш""";"98, 67, 54, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,2505;39,76392;424857;2207802;5;0;2;7;14;6
"8426";"79";309,4645;"ул. 1-й Конной Армии";"54, 11, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,25169;39,76487;424988,2;2207876;4;0;2;7;13;44
"7796";"79";182,4412;"Сельмаш";"98, 67, 54, 11, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,25445;39,76536;425294,4;2207917;6;0;2;7;15;39
"10786";"79";219,4398;"ул. Сержантова";"54, 11, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,25463;39,76776;425311,6;2208099;4;0;2;7;13;49
"8836";"79";213,3739;"ул. Веры Пановой";"98, 67, 54, 11, 3а, 3";NA;"5, 1";"79, 66, 59, 40, 29, 24, 19";47,25659;39,76745;425529,9;2208079;6;0;2;7;15;45
"1797";"79";447,6589;"Главная проходная РСМ";"89, 3а, 14, 18л, 28, 35, 35а, 36, 42, 3, 54, 96, 42а";NA;NA;"96, 14, 24, 29, 30, 58, 59, 63, 79";47,25797;39,76549;425685,6;2207933;13;0;0;9;22;3
"2067";"79";342,9911;"Детский комбинат";"89, 3а, 14, 18п, 28, 35, 35а, 36, 42, 3, 54, 94, 42а";NA;NA;"94, 14, 24, 29, 30, 58, 59, 63, 79";47,26124;39,7692;426044,8;2208220;13;0;0;9;22;5
"965";"79";330,7165;"АРМ";"94, 89, 54, 18п";NA;NA;"94, 79, 30, 29";47,26444;39,77025;426399,3;2208305;4;0;0;4;8;2
"7312";"79";293,1015;"Рынок ""Донской""";"94, 89, 54, 18п";NA;NA;"94, 79, 30, 29";47,26639;39,76617;426620,9;2208000;4;0;0;4;8;38
"6932";"79";367,432;"РЗНО";"96, 89, 54, 28, 18л";NA;NA;"96, 79, 30, 29";47,26739;39,76202;426737;2207687;5;0;0;4;9;33
"7843";"79";468,9857;"СИ и ТО";"96, 89, 54, 28, 18л";NA;NA;"96, 79, 30, 29, 19";47,27097;39,76206;427134,9;2207696;5;0;0;5;10;41
"246";"79";569,6045;"Завод ""Копнитель""";"89, 54, 22, 18п";NA;NA;"79";47,27522;39,76417;427604,9;2207864;4;0;0;1;5;8
"247";"79";129,1899;"Завод ""Решета""";"90, 18л";NA;NA;"79";47,27947;39,76837;428072,5;2208189;2;0;0;1;3;9
"8921";"79";346,4261;"ул. Вятская";"89, 69a, 54, 22, 18п";NA;NA;"95, 92, 90, 79, 44";47,28037;39,76729;428173,8;2208109;5;0;0;5;10;48
"7991";"79";473,1375;"Соловушки";"89, 69a, 54, 22, 18п";NA;NA;"95, 92, 90, 79, 44";47,28157;39,7619;428313,6;2207703;5;0;0;5;10;43
"4151";"79";568,8431;"пер. Днепровский";"92a, 90а, 89, 54, 22, 18п";NA;NA;"95, 92, 90, 79, 44";47,28352;39,75463;428539;2207156;6;0;0;5;11;13
"4492";"79";332,886;"пер. Обский";"92a, 89, 54, 18п";NA;NA;"95, 79, 44, 29";47,28535;39,7469;428751,7;2206575;4;0;0;4;8;14
"11862";"79";463,9132;"Школа";"92a, 89, 54, 18п";NA;NA;"95, 79, 44, 29";47,2873;39,74236;428974;2206235;4;0;0;4;8;53
"3122";"79";448,405;"Лестница";"92a, 89, 54, 18п";NA;NA;"95, 79, 44, 29";47,2902;39,73771;429302;2205888;4;0;0;4;8;10
"6976";"79";508,6552;"р-к ""Нижний Темерник""";"92a, 83, 78, 33, 18п";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29245;39,7325;429558,4;2205498;5;0;0;9;14;35
"5976";"79";450,4402;"пос. Мясникован";"92a, 83, 78, 33, 18п";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29582;39,72776;429938,8;2205146;5;0;0;9;14;20
"8877";"79";534,3506;"ул. Вологодская";"92a, 83, 78, 33, 18п";NA;NA;"95, 83, 79, 78, 56, 44, 38, 29, 25, 23";47,29707;39,72186;430085;2204702;5;0;0;10;15;46
"6366";"79";387,442;"пр. Королева";"92a, 83, 78, 33, 18л";NA;NA;"95, 83, 79, 78, 56, 44, 29, 25, 23";47,29539;39,71482;429906,9;2204166;5;0;0;9;14;23
"6383";"79";385,2368;"пр. Королева, 15";"83, 18п, 18л";NA;NA;"79, 78, 38, 23";47,2948;39,70924;429848,2;2203743;3;0;0;4;7;25
"5253";"79";204,8308;"пл. Добровольского";"83, 18п, 18л";NA;NA;"79, 78, 38, 23";47,29501;39,7039;429878,1;2203339;3;0;0;4;7;17
"11459";"79";591,2317;"Фабрика ""Малыш""";"45, 47, 78, 94, 21";NA;NA;"23, 11, 21, 94, 44, 45, 47, 66, 78, 79, 19";47,29519;39,7012;429901,5;2203136;5;0;0;11;16;52
"6394";"79";NA;"пр. Королева, 4";"94, 78, 18п, 18л";NA;NA;"94, 79, 78, 44, 23, 11";47,29158;39,69491;429508;2202653;4;0;0;6;10;26
"8814";"80";234,1281;"Александровка";"80, 54";NA;NA;"66, 63, 55, 53, 88, 80, 67";47,24445;39,83189;424106,2;2212937;2;0;0;7;9;14
"7253";"80";54,95621;"Рынок";"80, 54";NA;NA;"88, 80, 67, 63, 55";47,24291;39,834;423932,6;2213094;2;0;0;5;7;56
"6125";"80";441,2738;"пр. 40 лет Победы, 99";"80, 54";NA;NA;"88, 80, 67, 66, 63, 55, 53";47,24174;39,8349;423801,6;2213160;2;0;0;7;9;43
"6096";"80";330,5558;"пр. 40 лет Победы";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23893;39,83049;423494,1;2212822;4;0;1;8;13;40
"2286";"80";214,7912;"Дом-интернат";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23815;39,82627;423412,1;2212501;4;0;1;8;13;21
"3716";"80";188,9361;"Общежитие";"54, 80, 70, 68";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23782;39,82347;423378,6;2212289;4;0;1;8;13;26
"3706";"80";307,0599;"Общежитие";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23797;39,82098;423398;2212100;4;0;1;8;13;25
"4666";"80";97,44303;"пер. Руднева";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23705;39,81715;423300,1;2211809;4;0;1;8;13;33
"2706";"80";414,2229;"Калинина";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23737;39,81595;423337;2211718;4;0;1;8;13;24
"4456";"80";390,4453;"пер. Молочный";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23653;39,80926;423251,2;2211210;4;0;1;8;13;31
"6876";"80";359,1546;"Расковой";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23582;39,8036;423178,8;2210781;4;0;1;8;13;52
"7184";"80";231,2128;"Роща";"80, 70, 68, 54";NA;"22";"80, 66, 55, 53, 14";47,23513;39,79799;423108,5;2210355;4;0;1;5;10;54
"1710";"80";300,3339;"1-й переулок";"80, 70, 54";NA;"22";"66, 55, 53, 80";47,23443;39,79511;423034;2210135;3;0;1;4;8;4
"2243";"80";182,6206;"Домики";"80, 70, 68, 54";NA;"22";"80, 66, 55, 53";47,23412;39,78965;423005,8;2209721;4;0;1;4;9;19
"3992";"80";670,0886;"пер. Боковский";"80, 70, 54";NA;"22";"80, 66, 55";47,23333;39,78626;422922;2209463;3;0;1;3;7;28
"553";"80";317,8429;"45-я линия";"80, 70, 54";NA;"22";"80, 66, 55";47,23025;39,77834;422588,8;2208858;3;0;1;3;7;13
"448";"80";154,66;"35-я линия";"80, 70, 68, 54";NA;"22";"80, 66, 55";47,22937;39,77434;422495,6;2208554;4;0;1;3;8;10
"451";"80";319,0818;"35-я линия";"80, 70, 54";NA;"22, 2";"80, 66";47,23055;39,77326;422628,1;2208474;3;0;2;2;7;11
"314";"80";187,7513;"29-я линия";"80, 70, 68, 54";NA;"22";"80, 66, 55";47,22859;39,77018;422413,8;2208238;4;0;1;3;8;7
"323";"80";344,1975;"29-я линия";"80, 70, 54";NA;"22, 2";"80, 66";47,2302;39,76944;422593,7;2208184;3;0;2;2;7;8
"267";"80";242,6653;"23-я линия";"80, 70, 68, 54";NA;"22";"80, 66, 55";47,22788;39,76643;422339,3;2207952;4;0;1;3;8;6
"5521";"80";140,836;"пл. Свободы";"80, 70, 68, 54";NA;"22, 2";"80, 66";47,22932;39,76402;422502,2;2207772;4;0;2;2;8;37
"138";"80";184,5811;"19-я линия";"80, 70, 68, 54";NA;"22, 2";"80, 66";47,22833;39,76286;422393,5;2207683;4;0;2;2;8;3
"5312";"80";264,1468;"пл. К. Маркса";"80, 70, 54";NA;"22, 2";"98, 80, 66, 24";47,22997;39,7625;422576,3;2207658;3;0;2;4;9;36
"845";"80";361,9905;"ул. 1-я Майская, 3";NA;NA;NA;"98, 80";47,23215;39,76112;422820,3;2207558;0;0;0;2;2;57
"3";"80";213,1714;"13-я линия";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";"98, 80";47,22966;39,75804;422547,1;2207320;7;0;4;2;13;1
"6";"80";459,1247;"14-я линия";NA;NA;NA;"98, 80";47,23133;39,75666;422734,4;2207219;0;0;0;2;2;2
"22";"80";141,4709;"1-я линия";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";"98, 80";47,22856;39,75216;422431,8;2206873;7;0;4;2;13;5
"149";"80";173,0262;"Верхненольная";"3а, 3";NA;NA;"98, 80";47,22861;39,75029;422439,6;2206731;2;0;0;2;4;15
"38";"80";348,3781;"2-я линия";"3а, 3";NA;NA;"98, 80";47,23015;39,7506;422610,5;2206758;2;0;0;2;4;9
"5591";"80";288,9896;"пл. Театральная";"98, 80, 70, 67, 7, 3а, 3";NA;"22, 9, 2, 1";"98, 80, 55";47,22774;39,74766;422346,1;2206531;7;0;4;3;14;38
"560";"80";408,3121;"пл. Театральная";"80, 70, 67, 7, 3а, 3, 98";NA;"22, 9, 2, 1";"98, 80";47,22764;39,74384;422339,5;2206241;7;0;4;2;13;39
"10661";"80";376,057;"ул. Пушкинская";NA;NA;NA;"98, 80, 55";47,23076;39,741;422689,8;2206032;0;0;0;3;3;58
"2506";"80";294,9536;"Завод ""Рубин""";NA;NA;"5";"98, 88, 80, 67, 59, 55, 52, 40, 29";47,23327;39,7378;422972,7;2205794;0;0;1;9;10;23
"4346";"80";349,0134;"пер. Крепостной";NA;NA;"5";"88, 80, 67, 59, 55, 52, 40, 29, 98";47,23239;39,73297;422880,7;2205426;0;0;1;9;10;29
"6336";"80";558,7406;"пр. Кировский";NA;NA;"5";"98, 88, 80, 67, 59, 55, 52, 40, 29";47,23147;39,72858;422783,8;2205092;0;0;1;9;10;48
"6646";"80";263,578;"пр. Чехова";NA;NA;"5";"98, 88, 80, 67, 59, 55, 52, 40, 29";47,22982;39,72113;422609,5;2204525;0;0;1;9;10;50
"6276";"80";183,3454;"пр. Ворошиловский";NA;NA;"5";"98, 88, 80, 67, 59, 55, 52, 40, 29";47,22898;39,71787;422520,1;2204277;0;0;1;9;10;47
"6266";"80";363,0649;"пр. Ворошиловский";NA;NA;"5";"29, 98, 88, 80, 67, 59, 55, 52, 40";47,22863;39,7155;422484,1;2204097;0;0;1;9;10;46
"4826";"80";419,1771;"пер. Семашко";NA;NA;"5";"98, 88, 80, 67, 59, 55, 52, 40, 29";47,22751;39,71083;422365,3;2203741;0;0;1;9;10;34
"6207";"80";528,6594;"пр. Будённовский";"21";NA;"5";"98, 88, 80, 67, 59, 55, 52, 40, 29, 21";47,22612;39,70374;422219,6;2203202;1;0;1;10;12;45
"1707";"80";576,8249;"Гвардейская площадь";"21";NA;"5";"98, 88, 80, 67, 59, 55, 52, 40, 29, 21";47,22438;39,69542;422036,5;2202568;1;0;1;10;12;17
"1845";"80";NA;"Главный ЖДВ";"80, 70";NA;NA;"98, 80, 67, 59, 55, 52, 40";47,21959;39,69251;421507,6;2202339;2;0;0;7;9;18
"1159";"83";509,4906;"Центральный рынок";"78, 33";NA;NA;"92, 83";47,21807;39,71276;421313,5;2203870;2;0;0;2;4;52
"10961";"83";144,5967;"ул. Темерницкая";"92a, 77, 65, 46, 1";NA;"6";"92, 83, 65";47,22014;39,71877;421536,2;2204329;5;0;1;3;9;45
"11734";"83";157,6487;"Часовой завод";NA;NA;NA;"92, 83, 77, 65, 49, 47";47,22139;39,71929;421674,5;2204371;0;0;0;6;6;53
"8634";"83";397,7007;"ул. Б. Садовая";"83, 22, 33, 42, 42а, 45, 46, 49, 5, 77, 1, 92a, 65";NA;"6";"45, 49, 65, 77, 83, 92";47,2232;39,71823;421877,1;2204294;13;0;1;6;20;24
"9804";"83";333,5994;"ул. М. Горького";"65, 1, 5, 22, 33, 42, 42а, 45, 49, 77, 83, 92a, 46";NA;"6";"92, 45, 49, 65, 77, 83";47,22783;39,71625;422394,2;2204152;13;0;1;6;20;38
"9674";"83";246,2446;"ул. Лермонтовская";"90а, 33, 35, 35а, 46, 47, 58, 65, 77, 1, 90, 92a, 99, 78";NA;"6";"47, 49, 65, 77, 83, 92";47,2317;39,71487;422826,2;2204055;14;0;1;6;21;37
"11554";"83";498,7256;"ЦГБ";"77, 5, 22, 33, 42, 42а, 45, 46, 1, 65, 83, 92a, 49";NA;"6";"45, 49, 65, 77, 83, 92";47,23437;39,71341;423124,8;2203949;13;0;1;6;20;50
"3755";"83";730,9454;"Общежитие РИСИ";"99, 46, 47, 58, 65, 77, 78, 90, 90а, 35а, 92a, 35, 1, 33";NA;"6";"47, 49, 65, 77, 83, 92, 25";47,23933;39,71357;423676;2203970;14;0;1;7;22;4
"11055";"83";286,4511;"ул. Турмалиновская";"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65";NA;"6";"25, 45, 49, 65, 77, 83, 92";47,24611;39,7129;424430,6;2203932;13;0;1;7;21;46
