field_1,route_n,next_stop_,name,bus,tram,trolley,minibus,lat,lon,Широта.(МС,Долгота.(М,n_bus,n_tram,n_trolley,n_minibus,n_all,NA,name_2,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,name_3,place,name_en,name_ru,boundary,cladr_code,population,addr_regio,admin_leve,addr_count,addr_distr,addr_postc,landuse,addr_city,source,wikipedia,populati_1,fixme,cladr_name,cladr_suff,note,oktmo_user,old_name,official_s,is_in_city,website,descript_1,name_udm,is_in,source_url,name_de,name_lt,start_date,name_os,source_ref,name_uk,contact_we,official_n,pop,denspop,beer_apt,coffee_apt,food_apt,pop_densit
3703,80,"307,059910403108",Общежитие,"80, 70, 68, 54",NA,22,"88, 80, 67, 66, 63, 55, 53, 14",47.23797,39.82098,423398.04497,2212100.23189,4,0,1,8,13,21,Верхняя Александровка,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,9.00000,1.20000,30.00000,120.00000
4663,80,"97,4430260835845",пер. Руднева,"80, 70, 68, 54",NA,22,"88, 80, 67, 66, 63, 55, 53, 14",47.23705,39.81715,423300.09315,2211808.70893,4,0,1,8,13,31,Нижняя Александровка,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,9.00000,0.24000,30.00000,72.00000
2703,80,"414,222879811547",Калинина,"80, 70, 68, 54",NA,22,"88, 80, 67, 66, 63, 55, 53, 14",47.23737,39.81595,423337.02769,2211718.37998,4,0,1,8,13,20,Верхняя Александровка,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,9.00000,1.20000,30.00000,120.00000
4453,80,"390,445336058003",пер. Молочный,"80, 70, 68, 54",NA,22,"88, 80, 67, 66, 63, 55, 53, 14",47.23653,39.80926,423251.24361,2211210.42587,4,0,1,8,13,28,Верхняя Александровка,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,9.00000,1.20000,30.00000,120.00000
6873,80,"359,154627891618",Расковой,"80, 70, 68, 54",NA,22,"88, 80, 67, 66, 63, 55, 53, 14",47.23582,39.80360,423178.77569,2210780.66566,4,0,1,8,13,52,Верхняя Александровка,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,9.00000,1.20000,30.00000,120.00000
172,80,"300,333928718422",1-й переулок,"80, 70, 54",NA,22,"66, 55, 53, 80",47.23443,39.79511,423034.00076,2210135.45371,3,0,1,4,8,4,Нижняя Александровка,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,18.00000,,40.00000,72.00000
2243,80,"182,620573451877",Домики,"80, 70, 68, 54",NA,22,"80, 66, 55, 53",47.23412,39.78965,423005.84835,2209721.48734,4,0,1,4,9,17,Верхняя Александровка,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,0.80000,,30.00000,24.00000
553,80,"317,842940067793",45-я линия,"80, 70, 54",NA,22,"80, 66, 55",47.23025,39.77834,422588.77262,2208858.42800,3,0,1,3,7,13,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,5.00000,,40.00000,96.00000
4410,80,"154,659969845967",35-я линия,"80, 70, 68, 54",NA,22,"80, 66, 55",47.22937,39.77434,422495.62606,2208554.00257,4,0,1,3,8,10,Нижняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,8.00000,,50.00000,144.00000
456,80,"319,081840585371",35-я линия,"80, 70, 54",NA,"22, 2","80, 66",47.23055,39.77326,422628.07861,2208474.25029,3,0,2,2,7,11,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,7.00000,,50.00000,96.00000
3112,80,"187,751277232705",29-я линия,"80, 70, 68, 54",NA,22,"80, 66, 55",47.22859,39.77018,422413.80080,2208237.62325,4,0,1,3,8,7,Нижняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,7.00000,,40.00000,96.00000
3211,80,"344,197464576769",29-я линия,"80, 70, 54",NA,"22, 2","80, 66",47.23020,39.76944,422593.66160,2208184.36805,3,0,2,2,7,8,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,4.00000,,60.00000,45.60000
263,80,"242,665346650747",23-я линия,"80, 70, 68, 54",NA,22,"80, 66, 55",47.22788,39.76643,422339.29015,2207952.40575,4,0,1,3,8,6,Нижняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,6.00000,,40.00000,120.00000
1313,80,"184,581105417787",19-я линия,"80, 70, 68, 54",NA,"22, 2","80, 66",47.22833,39.76286,422393.54102,2207682.82967,4,0,2,2,8,3,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,14.00000,2.00000,50.00000,144.00000
340,80,"81,2588047898321",13-я линия,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1","98, 80",47.22966,39.75804,422547.12267,2207320.13283,7,0,4,2,13,1,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,18.00000,2.70000,60.00000,62.40000
57,80,"322,594091587437",14-я линия,"98, 80, 70, 67, 7",NA,"22, 9, 2, 1",NA,47.22959,39.75697,422540.61362,2207238.98138,5,0,4,0,9,2,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,15.00000,2.70000,70.00000,144.00000
3715,80,"59,7879205178396",2-я линия,"98, 80, 70, 67, 7",NA,"22, 9, 2, 1",NA,47.22881,39.75286,422458.79882,2206926.37068,5,0,4,0,9,9,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,17.00000,5.00000,60.00000,192.00000
229,80,"352,211429780154",1-я линия,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1","98, 80",47.22856,39.75216,422431.84174,2206872.92155,7,0,4,2,13,5,Верхняя Нахичевань,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,16.00000,6.00000,60.00000,192.00000
5595,80,"288,989588275828",пл. Театральная,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1","98, 80, 55",47.22774,39.74766,422346.06691,2206530.69409,7,0,4,3,14,37,Театральный спуск и площадь,,,,,,1,0,-1,,,РџСЂРѕР»РµС‚Р°СЂСЃРєРёР№,,,,administrative,,119516,,9,,,,,,,ru:Пролетарский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,119516,221.93165,,,,
4485,80,"173,784062666315",пер. Нахичеванский,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22663,39.73924,422232.79761,2205891.07256,7,0,4,0,11,30,Театральный спуск и площадь,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895,16.00000,9.00000,60.00000,96.00000
6325,80,"301,309381602775",пр. Кировский,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22515,39.73194,422077.10213,2205335.58696,7,0,4,0,11,47,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895,6.00000,30.00000,50.00000,19.20000
4935,80,"285,271945633852",пер. Университетский,"3, 98, 80, 70, 67, 7, 3а",NA,"22, 9, 2, 1",NA,47.22445,39.72809,422003.96441,2205042.75710,7,0,4,0,11,34,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895,6.00000,40.00000,60.00000,168.00000
6635,80,"461,382549158693",пр. Чехова,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22351,39.72352,421905.03972,2204694.95854,7,0,4,0,11,49,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895,6.00000,40.00000,60.00000,192.00000
6256,80,"291,123399580576",пр. Ворошиловский,"98, 80, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22225,39.71740,421772.46335,2204229.17647,8,0,4,0,12,45,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895,5.00000,22.00000,80.00000,168.00000
4786,80,"402,059801230814",пер. Семашко,"3, 98, 80, 70, 67, 33, 7, 3а",NA,"22, 9, 2, 1",NA,47.22146,39.71369,421689.20196,2203946.75713,8,0,4,0,12,32,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,2.30000,25.00000,80.00000,168.00000
6165,80,"191,728084641497",пр. Буденновский,"98, 80, 70, 67, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22023,39.70869,421558.63302,2203565.82474,7,0,4,0,11,43,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,8.00000,22.00000,110.00000,240.00000
6176,80,"393,398634049772",пр. Буденновский,"98, 80, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.21984,39.70622,421518.33442,2203378.03367,8,0,4,0,12,44,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,10.00000,24.00000,70.00000,144.00000
4017,80,"356,369686669254",пер. Братский,"98, 80, 75, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.21846,39.69954,421373.21796,2202869.55290,9,0,4,0,13,26,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,15.00000,13.00000,60.00000,96.00000
9351,83,"418,979110592067",ул. Иловайская,"96, 83, 27",NA,NA,"96, 78, 44, 43, 23, 11",47.26523,39.68267,426593.95561,2201678.44983,3,0,0,6,9,35,Вавилова-Особенная,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,3.00000,,40.00000,40.80000
5103,83,"638,917110975939",пл. 2-й Пятилетки,"99, 96, 83, 49, 27, 1",NA,NA,"99, 96, 78, 49, 44, 43, 23, 14, 11",47.25991,39.69011,425993.14640,2202231.68033,6,0,0,9,15,9,2-я пятилетка,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,14.00000,,50.00000,360.00000
11133,83,"565,319498763122",ул. Цезаря Куникова,"49, 27, 1, 99, 96, 83",NA,NA,"99, 96, 78, 49, 44, 43, 23, 14, 11",47.25673,39.69715,425630.80205,2202758.67131,6,0,0,9,15,50,2-я пятилетка,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,1.90000,,25.00000,96.00000
6917,83,"407,001585567513",РГУПС,"2, 21, 22, 27, 45, 49, 83, 96, 99, 1",NA,NA,"21, 14, 99, 23, 38, 43, 44, 45, 49, 78, 90, 96, 11",47.25170,39.69818,425070.31343,2202827.41665,10,0,0,13,23,20,РИИЖТ,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,4.00000,0.60000,40.00000,43.20000
118010,83,"656,926219394863",Шеболдаева,"6, 5, 2, 27, 42, 42а, 45, 49, 83, 21, 22",NA,NA,"43, 6, 11, 21, 38, 44, 45, 58, 78, 90, 99, 23",47.24811,39.69716,424672.47314,2202743.62458,11,0,0,12,23,54,РИИЖТ,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,7.00000,3.00000,40.00000,96.00000
3977,83,"1619,34235001199",пер. Боевой,"2, 21, 22, 27, 45, 49, 83, 96, 99, 1",NA,NA,"21, 14, 99, 23, 38, 43, 44, 45, 49, 78, 90, 96, 11",47.25298,39.70207,425207.77097,2203124.21425,10,0,0,13,23,6,РИИЖТ,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,4.00000,0.60000,40.00000,43.20000
109112,83,"529,282105022956",ул. Текучева,"83, 5, 6, 21, 22, 27, 42, 42а, 45, 49, 51, 2, 61",NA,NA,"99, 11, 21, 23, 38, 43, 44, 45, 58, 78, 90, 6",47.23429,39.70138,423130.79744,2203037.83653,13,0,0,12,25,47,Комсомольская площадь,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,8.00000,17.00000,70.00000,168.00000
99414,83,"539,081877333121",ул. Малюгиной,"83, 5, 6, 9, 21, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60",NA,NA,"99, 6, 11, 12, 21, 38, 43, 44, 45, 58, 78, 90",47.22975,39.70346,422623.48495,2203187.05717,15,0,0,12,27,42,ЦЕНТР,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,11.00000,9.00000,60.00000,144.00000
98713,83,"519,888306676651",ул. Максима Горького,"83, 5, 6, 9, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60",NA,NA,"99, 6, 11, 12, 38, 43, 44, 45, 58, 78, 90",47.22512,39.70555,422106.15900,2203336.89884,14,0,0,11,25,41,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,13.00000,24.00000,70.00000,144.00000
86113,83,"383,358815147547",ул. Б. Садовая,"83, 5, 6, 9, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60",NA,NA,"99, 6, 11, 12, 38, 43, 44, 45, 58, 78, 90",47.22066,39.70759,421607.79895,2203483.29065,14,0,0,11,25,28,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,4.00000,26.00000,90.00000,55.20000
10156,83,"398,046824857953",ул. Московская,"83, 49, 45, 42а, 42, 22, 5",NA,NA,45,47.21972,39.71944,421488.69080,2204379.12755,7,0,0,1,8,45,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895,11.00000,9.00000,100.00000,52.80000
86311,83,"536,705134706431",ул. Б. Садовая,"83, 22, 33, 42, 42а, 45, 46, 49, 5, 77, 1, 92a, 65",NA,6,"45, 49, 65, 77, 83, 92",47.22320,39.71823,421877.05829,2204293.75187,13,0,1,6,20,29,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895,5.00000,22.00000,80.00000,168.00000
98011,83,"333,599433162916",ул. М. Горького,"65, 1, 5, 22, 33, 42, 42а, 45, 49, 77, 83, 92a, 46",NA,6,"92, 45, 49, 65, 77, 83",47.22783,39.71625,422394.22327,2204152.15088,13,0,1,6,20,40,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895,9.00000,17.00000,50.00000,192.00000
96611,83,"425,429861847843",ул. Лермонтовская,"77, 5, 22, 33, 42, 42а, 45, 46, 1, 65, 83, 92a, 49",NA,6,"45, 49, 65, 77, 83, 92",47.23070,39.71498,422714.85313,2204061.15982,13,0,1,6,20,39,ЦЕНТР,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,16.00000,8.00000,60.00000,480.00000
37411,83,"808,926858991218",Общежитие РИСИ,"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65",NA,6,"25, 45, 49, 65, 77, 83, 92",47.23885,39.71336,423622.91135,2203953.23224,13,0,1,7,21,5,Нансена центр,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,9.00000,8.00000,40.00000,96.00000
8948,83,"612,650008652056",ул. Герасименко,"92a, 22, 33, 45, 46, 63, 65, 77, 18п, 83",NA,6,"45, 56, 63, 65, 66, 77, 83, 92, 25",47.25467,39.71488,425379.80451,2204096.92059,10,0,1,9,20,32,Ленина,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,8.00000,0.70000,40.00000,192.00000
102011,83,"625,736441843718",ул. Нариманова,"18п, 83, 92a, 77, 90а, 2, 21, 22, 33, 45, 46, 47, 63, 65, 90",NA,6,"90, 47, 21, 25, 45, 56, 63, 65, 66, 83, 92, 77",47.26493,39.72051,426513.53218,2204541.54000,15,0,1,12,28,46,Нариманова,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,1.80000,23.00000,40.00000,216.00000
110810,83,"417,917421353191",ул. Фурмановская,"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 83, 90, 18п, 90а",NA,6,"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21",47.27054,39.71999,427137.85553,2204512.29267,14,0,1,12,27,49,Нариманова,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,,,30.00000,96.00000
9208,83,"813,917036075378",ул. Евдокимова,"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п",NA,6,"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21",47.27409,39.71819,427534.73188,2204382.49113,10,0,1,11,22,34,БСМП-2,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,6.00000,,60.00000,55.20000
7778,83,"420,276775028355",Северный рынок,"92a, 21, 33, 45, 47, 63, 65, 77, 83, 18п",NA,6,"25, 38, 45, 47, 56, 63, 65, 66, 77, 83, 21",47.28131,39.71649,428339.49781,2204266.90440,10,0,1,11,22,26,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,15.00000,4.00000,60.00000,192.00000
5844,83,"344,94915416927",Поликлиника №16,"92a, 83, 65, 63, 33, 18п",NA,6,"95, 83, 65, 63, 56, 44, 25, 11",47.28503,39.71554,428754.23435,2204201.75871,6,0,1,8,15,14,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,16.00000,1.80000,60.00000,264.00000
1434,83,"441,130314562025",бул. Комарова,"92a, 83, 65, 63, 33, 18п",NA,6,"95, 83, 65, 63, 56, 44, 25, 11",47.28809,39.71482,429095.31378,2204152.82748,6,0,1,8,15,2,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,16.00000,1.80000,60.00000,264.00000
